uid,title,type,mvdb_id,piano_combination,final,editors.uid,editors.name,editors.gnd_id,editors.gender,editors.date_of_birth,editors.date_of_death,editors.place_of_birth,editors.place_of_death,editors.place_of_activity,editors.geographic_area_code,composers.uid,composers.name,composers.gnd_id,composers.gender,composers.date_of_birth,composers.date_of_death,composers.place_of_birth,composers.place_of_death,composers.place_of_activity,composers.geographic_area_code,works.uid,works.generic_title,works.individual_title,works.gnd_id,works.title_instrument,works.opus_no,works.title_number,works.firstcomposer,works.main_instrumentation,works.publishers,works.full_title,works.date_of_production,works.tonality,works.gnd_instruments,works.gnd_genres,works.mvdb_genres.uid,works.mvdb_genres.name,works.mvdb_genres.gnd_id,works.mvdb_instrumentation.uid,works.mvdb_instrumentation.has_orchestra,works.mvdb_instrumentation.has_choir,works.mvdb_instrumentation.instrumental_soloists,works.mvdb_instrumentation.vocal_soloists,works.mvdb_instrumentation.instruments.uid,works.mvdb_instrumentation.instruments.name,works.mvdb_instrumentation.instruments.gnd_id,works.composers.uid,works.composers.name,works.composers.gnd_id,works.composers.gender,works.composers.date_of_birth,works.composers.date_of_death,works.composers.place_of_birth,works.composers.place_of_death,works.composers.place_of_activity,works.composers.geographic_area_code,published_subitems.uid,published_subitems.mvdb_id,published_subitems.publisher_number,published_subitems.part,published_subitems.voice,published_subitems.published_item,published_subitems.prints.uid,published_subitems.prints.quantity,published_subitems.prints.date_of_action,published_subitems.prints.type,published_subitems.prints.inferred,published_subitems.prints.published_subitem,published_subitems.prints.certain,published_subitems.sales,published_subitems.maculation,published_subitems.works,instruments.uid,instruments.name,instruments.gnd_id,genres.uid,genres.name,genres.gnd_id
2022,"Kirchen-Cantaten. Nro 1: Am Feste der Erscheinung Christi /:""Sie werden aus Saba etc."":/ Clavier-Auszug. Bearb. v. A. Volkland.",adaptation,RB_00864,one piano two hands,1,1692.0,"Volkland, Alfred",117489719,m,,,Braunschweig,Basel,,XA-CH,,,,,,,,,,,2538.0,Sie werden aus Saba alle kommen,,300007507,,,,884.0,65924.0,"PE, RB",Sie werden aus Saba alle kommen,1724-01-01,,,,2987.0,Kantate,4029509-6,65924.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3484.0,Chor,4010045-5,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,5686,RB_00864_00865_NN_StCCh,00865,NN,StCCh,2022,27312.0,100.0,1878-06-12,print,0.0,5686.0,1.0,,,,2562.0,Gemischter Chor,107726772X,,,
14003,Album. tief.,collection part,PE_00757a,,-1,,,,,,,,,,,,,,,,,,,,,7973.0,Liederkreis nach Joseph Freiherrn von Eichendorff,Waldesgespräch,1074379810,,"39, Nr. 3",,601.0,57753.0,PE,"Liederkreis nach Joseph Freiherrn von Eichendorff in E-Dur, Waldesgespräch",1840-01-01,E-Dur,,,2968.0,Lied,4035669-3,57753.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,601.0,"Schumann, Robert",118611666,m,1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,23304,PE_00757a_00757b_Bd2_tS,00757b,Bd2,tS,14003,75175.0,400.0,1881-06-01,print,0.0,23304.0,1.0,,,,6456.0,Gesang,4791066-5,,,
12692,Männer-Chöre,collection full,PE_01046,,1,,,,,,,,,,,,,,,,,,,,,11810.0,Gesänge,,300276583,,"17, Nr. 3",,869.0,61247.0,PE,Gesänge,1822-01-01,,,,2968.0,Lied,4035669-3,61247.0,0.0,1.0,,,3488.0,Männerchor,4168467-9,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,24107,PE_01046_01046_NN_EStB1,01046,NN,EStB1,12692,70722.0,2000.0,1927-01-01,print,0.0,24107.0,1.0,,,,17.0,Singstimme,4156941-6,,,
13031,Etuden,adaptation,PE_00284,,-1,,,,,,,,,,,,,,,,,,,,,3786.0,Etudes ou caprices,,300379943,,,,1987.0,53716.0,"HO, PE",Etudes ou caprices,1796-01-01,,,,3144.0,Capriccio,4364833-2,53716.0,0.0,0.0,Einzelinstrument Violine,,3426.0,Violine,4019791-8,1987.0,"Kreutzer, Rodolphe",116533676,m,1766-11-16,1831-01-06,Versailles,Genf,,"XA-FR, XA-CH",22110,PE_00284_00284_NN_SoloVl1,00284,NN,SoloVl1,13031,64602.0,5000.0,1901-06-01,print,0.0,22110.0,1.0,,,,5.0,Violine,4019791-8,,,
16985,Coll. III,adaptation,HO_08580,,2,,,,,,,,,,,,,,,,,,,,,15143.0,Türkischer Marsch de Beethoven,,1232247901,,,,5171.0,64202.0,HO,Türkischer Marsch de Beethoven,1900-01-01,,,,2960.0,Marschmusik,4168976-8,64202.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,29398,HO_08580_08580_N1_EStGi,08580,N1,EStGi,16985,100500.0,300.0,1921-10-04,print,0.0,29398.0,1.0,,,,1.0,Klavier,4030982-4,,,
2236,op. 59: Lieder u. Gesänge für eine Singst. u. Piano. Ausg. für tiefe Stimme 2 Hefte,adaptation,RB_01086,,1,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",,,,,,,,,,,724.0,Lieder und Gesänge,,300026161,,59,,815.0,51348.0,"PE, RB",Lieder und Gesänge,1870-01-01,,,,2968.0,Lied,4035669-3,51348.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",5519,RB_01086_01086_N2_N,01086,N2,N,2236,31299.0,100.0,1898-08-09,print,0.0,5519.0,1.0,,,,6418.0,Singstimme,1076364144,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14922.0,La Linda Gitana,,1227781210,,,,5171.0,63964.0,HO,La Linda Gitana,1895-01-01,,,,2975.0,Tanzmusik,4140677-1,63964.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28959,HO_08417_08423_N7_EStMl1,08423,N7,EStMl1,15007,88501.0,200.0,1895-08-05,print,0.0,28959.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
2071,Neun Tonstücke f. Piano u. Cello_ Viol._ Bratsche_ Fagott_ Clarinette_Oboe,collection blackbox,RB_00916a,,-1,297.0,"Schletterer, Hans Michel",117326720,m,1824-05-29,1893-06-04,Ansbach,Augsburg,,XA-DE,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5790,RB_00916a_00916c_N3_EStK,00916c,N3,EStK,2071,27856.0,250.0,1877-09-08,print,0.0,5790.0,1.0,,,,6.0,Klarinette,4030938-1,,,
1078,Orgelcompositionen.,collection part,PE_00240,,0,,,,,,,,,,,,,,,,,,,,,1369.0,Präludium und Fuge,,300010761,Orgel,,,884.0,51746.0,PE,Präludium und Fuge für Orgel in a-Moll,,a-Moll,,,2953.0,Präludium,4137959-7,51746.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1903,PE_00240_00246_H7_N,00246,H7,N,1078,14652.0,600.0,1877-04-01,print,0.0,1903.0,1.0,,,,,,,,,
12791,Album,collection full,PE_01453a,,1,,,,,,,,,,,,,,,,,,,,,12338.0,Lieder,Der Bote,1227950187,,"57, Nr. 4",,593.0,61772.0,PE,"Lied, Der Bote",1876-01-01,,,,2968.0,Lied,4035669-3,61772.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,593.0,"Jensen, Adolf",117102946,m,1837-01-12,1879-01-23,Königsberg,Baden-Baden,,XA-DE,21531,PE_01453a_01453a_NN_EStS,01453a,NN,EStS,12791,100097.0,500.0,1901-02-01,print,0.0,21531.0,1.0,,,,17.0,Singstimme,4156941-6,,,
13739,Album IV.,collection full,PE_00791,,1,,,,,,,,,,,,,,,,,,,,,13709.0,An die Sonne,,1047782413,,"118, Nr. 5",,869.0,62861.0,PE,An die Sonne,1815-01-01,,,,2968.0,Lied,4035669-3,62861.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,23360,PE_00791_00791_Bd4_N,00791,Bd4,N,13739,76399.0,800.0,1905-02-01,print,0.0,23360.0,1.0,,,,1.0,Klavier,4030982-4,,,
12749,Franz-Album ,collection full,PE_01112a,,1,,,,,,,,,,,,,,,,,,,,,12026.0,Gesänge,Abends,1225733928,,"16, Nr. 4",,5046.0,61453.0,PE,"Gesänge, Abends",1856-01-01,,,,2968.0,Lied,4035669-3,61453.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,5046.0,"Franz, Robert",118702955,m,,,Halle (Saale),Halle (Saale),,XA-DE,21411,PE_01112a_01112a_NN_hS,01112a,NN,hS,12749,78675.0,1500.0,1912-05-01,print,0.0,21411.0,1.0,,,,6444.0,Singstimme,1076364136,,,
12951,Concert f. 2 Claviere Cdur,adaptation,PE_00256,,-1,,,,,,,,,,,,,,,,,,,,,12411.0,Konzert,,300009461,"Cembalo (2), Streichorchester",,,884.0,61914.0,PE,"Konzert für Cembalo (2), Streichorchester in C-Dur",1846-01-01,C-Dur,,,2932.0,Konzert,4032359-6,61914.0,1.0,0.0,Instrumentalsolisten,,3426.0,Violine,4019791-8,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,23649,PE_00256_00256_NN_SoloK1,00256,NN,SoloK1,12951,61991.0,25.0,1895-11-01,print,0.0,23649.0,1.0,,,,1537.0,Basso continuo,4020105-3,,,
12753,Sonatinen-Album Bd. II.,collection full,PE_01233b,,1,,,,,,,,,,,,,,,,,,,,,12083.0,Suite,Bourrée,300192657,Laute,,,884.0,61644.0,PE,"Suite für Laute in e-Moll, Bourrée",,e-Moll,,,3051.0,Bourrée,4391314-3,61644.0,0.0,0.0,Einzelinstrument Laute,,3436.0,Laute,4166936-8,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,21422,PE_01233b_01233b_B2_N,01233b,B2,N,12753,86738.0,6000.0,1925-11-01,print,0.0,21422.0,1.0,,,,,,,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3469.0,Alt,4270768-7,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",18347,RB_01996_02000a_NN_SoloB2,02000a,NN,SoloB2,9003,53131.0,50.0,1906-01-05,print,0.0,18347.0,1.0,,,,4.0,Orgel,4043844-2,,,
3183,Etuden oe. 2. No 6 2/m,work,HO_02610,,1,,,,,,,,,,,,,,,,,,,,,3790.0,Études caractéristiques,Si oiseau j'étais à toi je volerais,300387571,,"2, Nr. 6",,1133.0,53691.0,HO,"Études caractéristiques in Fis-Dur, Si oiseau j'étais à toi je volerais",1837-01-01,Fis-Dur,,,2930.0,Instrumentalmusik,4129951-6,53691.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1133.0,"Henselt, Adolf von",118903861,m,1814-05-09,1889-10-10,Schwabach,Warmbrunn,Sankt Petersburg,"XA-DE, XA-RU",7313,HO_02610_02610_NN_N,02610,NN,N,3183,36187.0,500.0,1867-03-02,print,0.0,7313.0,1.0,,,,,,,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14930.0,Gavotte royale de Reh,,1227781954,,,,5171.0,63969.0,HO,Gavotte royale de Reh,1895-01-01,,,,2929.0,Charakterstück,4147584-7,63969.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28937,HO_08417_08421_N5_EStMl1,08421,N5,EStMl1,15007,87950.0,300.0,1931-06-12,print,0.0,28937.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
13704,Violoncello-Sonaten.,collection full,PE_00748X,,1,,,,,,,,,,,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",13575.0,Sonate,,300016999,"Violoncello, Klavier",59,Nr. 3,509.0,62747.0,PE,"Sonate für Violoncello, Klavier Nr. 3 in A-Dur",1808-01-01,A-Dur,,,2936.0,Sonate,4131190-5,62747.0,0.0,0.0,gemischtes Ensemble,,3445.0,Klavier,4030982-4,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",24194,PE_00748X_00748Y_NN_SoloVc,00748Y,NN,SoloVc,13704,74618.0,800.0,1889-07-01,print,0.0,24194.0,1.0,,,,1.0,Klavier,4030982-4,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3468.0,Sopran,4392005-6,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",18285,RB_01996_01997_NN_EStVl2,01997,NN,EStVl2,9003,52432.0,100.0,1895-04-20,print,0.0,18285.0,1.0,,,,2206.0,Kinderchor,4163811-6,,,
6247,Etudes,collection part,HO_04504,,1,,,,,,,,,,,,,,,,,,,,,6326.0,Etudes ou exercices doigtés dans les différens tons,,1224617975,,,,1024.0,56060.0,HO,Etudes ou exercices doigtés dans les différens tons,1850-01-01,,,,2927.0,error,error,56060.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1024.0,"Cramer, Johann Baptist",119175606,m,1771-02-24,1858-04-16,Mannheim,Kensington,,"XA-DE, XA-GB",12456,HO_04504_04504_H1_N,04504,H1,N,6247,45796.0,200.0,1862-05-01,print,0.0,12456.0,1.0,,,,,,,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,14960.0,Csárdás,,1228261881,,,Nr. 8,5171.0,64007.0,HO,Csárdás Nr. 8,1895-01-01,,,,3118.0,Volkstanz,4063869-8,64007.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,29079,HO_08433_08441_N9_EStMa,08441,N9,EStMa,15023,90973.0,125.0,1913-11-22,print,0.0,29079.0,1.0,,,,1.0,Klavier,4030982-4,,,
15844,Fant. Grossherzogin,adaptation,HO_09218,,1,,,,,,,,,,,,,,,,,,,,,15464.0,Fantaisie sur des Motifs de Die Grossherzogin von Gerolstein,,1256457469,,,,5171.0,64503.0,HO,Fantaisie sur des Motifs de Die Grossherzogin von Gerolstein,1910-01-01,,,,2977.0,Fantasie,4153682-4,64503.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,27920,HO_09218_09218_NN_EStMi1,09218,NN,EStMi1,15844,105141.0,500.0,1921-02-12,print,0.0,27920.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
12749,Franz-Album ,collection full,PE_01112a,,1,,,,,,,,,,,,,,,,,,,,,12042.0,Gesänge,Nachtlied,1225749255,,"28, Nr. 3",,5046.0,61479.0,PE,"Gesänge, Nachtlied",1870-01-01,,,,2968.0,Lied,4035669-3,61479.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,5046.0,"Franz, Robert",118702955,m,,,Halle (Saale),Halle (Saale),,XA-DE,21411,PE_01112a_01112a_NN_hS,01112a,NN,hS,12749,78672.0,1500.0,1907-07-01,print,0.0,21411.0,1.0,,,,17.0,Singstimme,4156941-6,,,
1078,Orgelcompositionen.,collection part,PE_00240,,0,,,,,,,,,,,,,,,,,,,,,1351.0,Präludium und Fuge,,300010702,Orgel,,,884.0,51733.0,PE,Präludium und Fuge für Orgel in C-Dur,,C-Dur,,,2953.0,Präludium,4137959-7,51733.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1899,PE_00240_00242_H3_N,00242,H3,N,1078,14536.0,600.0,1884-10-01,print,0.0,1899.0,1.0,,,,,,,,,
1825,La bella Capr. Oe. 66,adaptation,HO_02303,one piano two hands,1,,,,,,,,,,,,,,,,,,,,,2357.0,Le Troubadour,,1217034781,,66,Nr. 2,1226.0,52392.0,HO,Le Troubadour Nr. 2 in A-Dur,1838-01-01,A-Dur,,,3127.0,Rondo,4178454-6,52392.0,0.0,0.0,Streichensemble,,3422.0,Viola,4188364-0,1226.0,"Romberg, Bernhard",118749595,m,1767-11-12,1841-08-13,Dinklage,Hamburg,"Berlin, Hamburg",XA-DE,3017,HO_02303_02303_NN_SoloVc,02303,NN,SoloVc,1825,30489.0,50.0,1840-05-29,print,0.0,3017.0,1.0,,,,6414.0,Streichquintett,4183631-5,,,
12778,Sammlung Klassischer Stücke f. Piano & Viol.,collection full,PE_01413a,,1,,,,,,,,,,,,,,,,,,,,,12286.0,Sonate,Nr. 3,107778001X,"Violine, Klavier",,,884.0,61730.0,PE,"Sonate für Violine, Klavier in E-Dur, Nr. 3",1717-01-01,E-Dur,,,3129.0,Adagio,4375078-3,61730.0,0.0,0.0,gemischtes Ensemble,,3426.0,Violine,4019791-8,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,21501,PE_01413a_01413a_Bd1_N,01413a,Bd1,N,12778,95522.0,5000.0,1897-10-01,print,0.0,21501.0,1.0,,,,5.0,Violine,4019791-8,,,
13740,Album V.,collection full,PE_00792,,1,,,,,,,,,,,,,,,,,,,,,13750.0,Beim Winde,,1123163545,,,,869.0,62899.0,PE,Beim Winde,1819-01-01,,,,2968.0,Lied,4035669-3,62899.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,23361,PE_00792_00792_Bd5_N,00792,Bd5,N,13740,76420.0,500.0,1902-11-01,print,0.0,23361.0,1.0,,,,1.0,Klavier,4030982-4,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14934.0,Madrileña,,1227782284,,,,5171.0,63976.0,HO,Madrileña,1895-01-01,,,,2929.0,Charakterstück,4147584-7,63976.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28959,HO_08417_08423_N7_EStMl1,08423,N7,EStMl1,15007,88501.0,200.0,1895-08-05,print,0.0,28959.0,1.0,,,,6447.0,Mandoline,4232939-5,,,
9491,Contredanses op: 49.,work,HO_01519,,1,,,,,,,,,,,,,,,,,,,,,9585.0,Les elegances,,1238181538,,49,,1204.0,59193.0,HO,Les elegances,1829-01-01,,,,2975.0,Tanzmusik,4140677-1,59193.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1204.0,"Herz, Henri",116759194,m,1803-01-06,1888-01-05,Wien,Paris,,"XA-AT, XA-FR",16271,HO_01519_01519_NN_N,01519,NN,N,9491,55496.0,50.0,1832-02-24,print,0.0,16271.0,1.0,,,,,,,,,
13452,Septett á 2/ms.,adaptation,PE_00490,one piano two hands,1,,,,,,,,,,,,,,,,,,,,,821.0,Septett,,300016255,"Klarinette, Fagott, Horn, Violine, Viola, Violoncello, Kontrabass",20,,509.0,64767.0,"PE, PV","Septett für Klarinette, Fagott, Horn, Violine, Viola, Violoncello, Kontrabass in Es-Dur",1799-01-01,Es-Dur,,,3158.0,Septett,7710742-1,64767.0,0.0,0.0,Septett,,3449.0,Klarinette,4030938-1,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",23013,PE_00490_00490_NN_N,00490,NN,N,13452,68849.0,1000.0,1903-01-01,print,0.0,23013.0,1.0,,,,1.0,Klavier,4030982-4,,,
12777,Melodien-Album 4/ms H. 1. Volksmelodien,collection blackbox,PE_01404a,,1,,,,,,,,,,,5521.0,"Köhler, Louis",116285036,m,1820-09-05,1886-02-16,Braunschweig,Königsberg,,XA-DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21498,PE_01404a_01404a_H1_K4h,01404a,H1,K4h,12777,93935.0,1000.0,1907-08-01,print,0.0,21498.0,1.0,,,,1.0,Klavier,4030982-4,,,
12749,Franz-Album ,collection full,PE_01112a,,1,,,,,,,,,,,,,,,,,,,,,12030.0,Gesänge,Die Trauernde,1225735009,,"17, Nr. 4",,5046.0,61460.0,PE,"Gesänge, Die Trauernde",1860-01-01,,,,2968.0,Lied,4035669-3,61460.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,5046.0,"Franz, Robert",118702955,m,,,Halle (Saale),Halle (Saale),,XA-DE,21411,PE_01112a_01112a_NN_hS,01112a,NN,hS,12749,78659.0,1500.0,1894-04-01,print,0.0,21411.0,1.0,,,,6415.0,Singstimme,1076364128,,,
596,Op. 44. Zwölf Lieder & Romanzen für Frauenchor mit wkührlicher [?] Begleitung des Pianoforte.,work,RB_00474a,,1,,,,,,,,,,,,,,,,,,,,,546.0,Lieder und Romanzen,,300026250,,44,,815.0,51200.0,"PE, RB",Lieder und Romanzen,1859-01-01,,,,2995.0,Romanze,4307171-5,51200.0,0.0,1.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",4454,RB_00474a_00474a_H1_EStA1,00474a,H1,EStA1,596,18655.0,200.0,1883-04-23,print,0.0,4454.0,1.0,,,,,,,,,
13696,"Arien-Album, Bass",collection full,PE_00737a,,1,,,,,,,,,,,,,,,,,,,,,13518.0,Judas Maccabaeus,With pious hearts,1225428106,,,,5524.0,62639.0,PE,"Judas Maccabaeus, With pious hearts",1746-01-01,,,,2958.0,Arie,4143006-2,62639.0,1.0,0.0,,Bass Solo,3472.0,Bass,4712215-8,5524.0,"Händel, Georg Friedrich",118544489,,,,,,,,23273,PE_00737a_00737a_Bd1_N,00737a,Bd1,N,13696,74354.0,2000.0,1920-10-01,print,0.0,23273.0,1.0,,,,4616.0,Bass,4712215-8,6920.0,Arie,4143006-2
2236,op. 59: Lieder u. Gesänge für eine Singst. u. Piano. Ausg. für tiefe Stimme 2 Hefte,adaptation,RB_01086,,1,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",,,,,,,,,,,724.0,Lieder und Gesänge,,300026161,,59,,815.0,51348.0,"PE, RB",Lieder und Gesänge,1870-01-01,,,,2968.0,Lied,4035669-3,51348.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",5519,RB_01086_01086_N2_N,01086,N2,N,2236,26316.0,100.0,1908-02-06,print,0.0,5519.0,1.0,,,,6418.0,Singstimme,1076364144,,,
1517,6 Suites de l'Etudes op. 15,work,HO_01972,,1,,,,,,,,,,,,,,,,,,,,,2077.0,Etüden,,1213688604,Klavier,15,,802.0,52321.0,HO,Etüden für Klavier,1834-01-01,,,,2930.0,Instrumentalmusik,4129951-6,52321.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,802.0,"Hiller, Ferdinand von",118704931,m,1811-10-24,1885-05-10,Frankfurt am Main,Köln,"Leipzig, Dresden, Köln",XA-DE,2680,HO_01972_01972c_H3_N,01972c,H3,N,1517,35420.0,50.0,1835-12-18,print,0.0,2680.0,1.0,,,,,,,,,
2855,Johannes-Passion. Kl. Ausz.,adaptation,PE_00039,one piano two hands,2,,,,,,,,,,,,,,,,,,,,,1407.0,Johannespassion,,300006667,,,,884.0,65862.0,PE,Johannespassion,1749-01-01,,,,2973.0,Oratorium,4129085-9,65862.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3470.0,Tenor,4184718-0,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1912,PE_00039_00039_NN_EStK,00039,NN,EStK,2855,5952.0,1000.0,1893-03-01,print,0.0,1912.0,1.0,,,,1.0,Klavier,4030982-4,,,
13434,Grieg-Album,collection blackbox,PE_00466a,,-1,,,,,,,,,,,1754.0,"Grieg, Edvard",118697641,m,1843-06-15,1907-09-04,Bergen,Bergen,"Leipzig, Bergen, Cambridge, Rom",XA-NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22983,PE_00466a_00466d_Bd4_hS,00466d,Bd4,hS,13434,67827.0,800.0,1908-07-01,print,0.0,22983.0,1.0,,,,1.0,Klavier,4030982-4,2305.0,Lied,4035669-3
725,Drei Sonatinen f. Pf. & Viol. opus 137 Nro. 1 für Pianoforte & Violoncelle arrangirt von Rud. Barth,adaptation,RB_00680a,,1,798.0,"Barth, Rudolph",1208448676,m,1835-12-09,1914-10-11,,,,XA-DE,,,,,,,,,,,1039.0,Sonaten,,300141971,Klavier,"post 137, Nr. 1",,869.0,51545.0,"PE, RB",Sonate für Klavier in D-Dur,1816-01-01,D-Dur,,,2936.0,Sonate,4131190-5,51545.0,0.0,0.0,gemischtes Ensemble,,3426.0,Violine,4019791-8,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,5118,RB_00680a_00680c_N3_Cplt,00680c,N3,Cplt,725,23422.0,75.0,1881-06-02,print,0.0,5118.0,1.0,,,,10.0,Violoncello,4063584-3,,,
